amount,transactions_today,distance_from_home,international,fraud
3647.615497662524,2,752.7816429608548,0,0
4309.837609898853,16,46.27651051524906,0,0
1377.617230817533,15,150.58049410342278,0,0
4037.283810294848,11,105.30451774784744,1,0
984.2506087528952,6,825.3389755243343,1,0
1733.2563417019903,13,44.00851538675099,1,0
1684.696166806515,19,664.6272899165589,1,0
4892.842087261812,10,44.47459841080348,1,0
4284.120746502155,19,786.4434039217994,1,1
3508.837609335396,5,912.7140863937485,0,0
3638.0132404607966,7,486.84316583456143,0,0
2814.74324406883,11,804.5418010122957,0,0
4735.98242887151,14,706.4105328502284,0,0
2486.331176882984,16,795.6352921734672,1,0
1908.7833722507737,18,766.7751995259885,0,0
823.5463312886391,4,205.36788373873193,1,0
3933.1662047826794,1,499.5590101547895,1,0
3674.875221057201,15,960.4141871263859,1,1
1927.9316422354332,14,343.5329445814916,1,0
135.7151356565545,19,970.4870906370644,1,0
4196.5966653128735,5,583.1617114337358,1,1
66.97573743582743,4,461.6114176657774,0,0
3521.4619003489643,13,657.7574650262021,0,0
4851.582977533025,18,815.8391711776936,0,0
2193.9300274595353,12,394.2081548507492,0,0
1182.5172909298042,15,32.95417511463794,0,0
3527.3063401164745,9,708.8062979704114,0,0
4087.46942865777,4,956.1667844973852,0,0
2736.6872772284582,5,624.9866502763381,1,0
4835.50602352817,9,188.41447854547334,1,0
267.8269210732259,13,248.24253218111036,0,0
2528.9300355395953,10,909.7507186313743,0,0
3595.085197139525,16,13.562095604470636,1,0
4314.575951034403,13,548.7466654634175,0,0
904.4855034198723,4,158.67764519395578,1,0
4002.0173740007704,13,282.7644352170794,0,0
2768.008307835541,8,306.98164949326014,1,0
1988.8028731299164,13,219.28274773832757,1,0
667.2579926096769,15,792.3520627061557,0,0
4327.825836955473,13,332.2091739787588,0,0
794.7933088167796,5,345.484991265538,1,0
1555.8414174534053,6,453.0068136934591,0,0
1457.32720449256,5,902.2952887404225,0,0
4358.356030612363,13,688.173032026683,1,1
3366.787941102401,5,61.74970416777769,1,0
3985.440171984948,13,39.26192103657411,0,0
1259.83481497457,8,566.3892295770254,0,0
3128.1217570389244,9,887.0605617272079,1,1
2863.012455887306,19,323.25147600059114,1,0
4165.823580173473,15,247.7718289021684,1,0
4531.37443180149,10,748.1910453130791,0,0
70.66228967216017,11,602.0913664698274,1,0
3373.3593961033753,5,565.0273423568051,0,0
268.6606376074478,9,149.3011991435411,1,0
2748.804738736006,11,175.96131866098563,0,0
1445.2873179279543,19,281.7877759240243,0,0
1540.8152316154847,2,206.83893468193693,1,0
1771.2629322272594,6,971.4447450464361,0,0
3110.2493207575544,1,18.61101635615736,1,0
1676.9093286871584,3,626.0563384293241,0,0
3666.1682624454993,3,517.5988248754383,0,0
2028.5916540136097,14,323.2512358984363,0,0
351.0824695466935,5,887.5887121039754,1,0
3920.961613995695,17,670.1625775392822,1,1
1435.934039717603,15,998.3543513232265,0,0
2169.5067292003205,6,168.65595932648537,1,0
3430.3649772772887,14,87.86783586782876,0,0
1668.956224172073,14,139.39726746634395,1,0
292.362424172111,17,269.2909675845963,1,0
1875.8660245939398,8,416.7869915679561,0,0
4722.798427644574,8,862.6032850019429,0,0
3212.254642519805,19,283.5917663288866,0,0
3360.6809518493624,9,915.2433100276822,1,1
3165.0879466518227,11,462.9076884047166,0,0
1002.9707734075896,13,647.0700185389826,0,0
2097.485981870378,13,264.40771405595075,1,0
3757.189593832958,19,156.0138160235379,1,0
515.8507587902641,19,869.4569406580492,0,0
1396.485352687664,5,109.50618052016392,0,0
1388.8323512446095,16,774.0213057670227,1,0
2165.774448696585,9,580.9843060768575,1,0
4902.040017301503,3,861.1377816788489,1,1
346.8377079522715,19,717.8184120981771,1,0
2598.317961959169,5,281.6641021115418,0,0
905.0297632409302,8,574.4275972572763,0,0
4853.675961594623,14,13.073619605447284,1,0
575.3844885900463,3,475.218342372429,0,0
2023.9690017843402,13,86.01363557203567,0,0
3692.046074324685,11,428.9449978103297,0,0
3525.726595856952,8,109.61180799867721,1,0
2119.4158981007217,19,955.479806945415,0,0
1739.155598084064,10,523.0679574077278,1,0
1994.0857689788243,18,913.2179852766433,0,0
1328.73855316161,18,22.366222965765846,1,0
1034.611364146931,7,637.6532838818979,1,0
2420.368090818861,16,306.9545019266202,1,0
1349.9834427773606,6,431.8289959652363,0,0
1444.433707837278,16,873.0873952146896,0,0
3287.21275673804,16,980.0210947587448,0,0
4843.001285182462,1,246.49195443335236,0,0
3022.1496307912817,19,948.2532853533016,0,0
394.1275406541817,3,688.7269488817192,1,0
387.1622331317942,6,951.4139143572708,0,0
4757.601872019374,4,562.36699862121,0,0
1493.4810436335947,4,960.7562849914706,0,0
469.4142605515524,4,892.4554581474337,0,0
2999.232489880404,10,128.59174122544604,1,0
3122.0074036684277,9,310.7899271017305,1,0
3246.039052392254,8,243.06319151251188,1,0
1344.3361190091312,19,572.099326050257,1,0
85.40231423023042,17,802.7994315059252,0,0
4825.426693577814,17,759.4114468868812,1,1
1261.9562979986015,1,726.7491322834767,0,0
3383.371177382212,14,375.26487573558586,1,0
3536.083050694761,11,139.63688162782796,1,0
3053.937011226634,3,210.58355362859928,0,0
1571.4078971261047,8,741.6774596483326,0,0
1362.7703062826881,10,147.53433905956325,1,0
2992.3647306864887,17,222.9467049335211,0,0
4331.81721172234,8,424.5526528734912,0,0
4734.201307327744,1,72.11243068746298,0,0
538.4699639747506,7,212.6920607701298,1,0
782.5947768626221,9,149.76812734123658,1,0
4724.233931327568,12,951.3217829118404,1,1
3685.310789390615,9,191.52588554488915,1,0
4416.139185900568,3,861.7697101703938,0,0
1021.1368443353624,4,114.7981912666084,0,0
2942.053496835915,10,869.6731323025073,0,0
3508.6865761431936,4,599.4337862734697,0,0
3403.7583083803934,9,849.7059232246179,1,1
2046.6769374248236,1,867.3486885373575,0,0
86.8205095396293,5,596.3735306674091,1,0
2918.801023453273,9,917.694153395024,1,0
1272.9766805062477,5,585.4482914846229,1,0
2256.768688253023,6,712.5650778783753,0,0
4788.3292652682485,19,416.08047716883266,0,0
2001.1862350357492,8,914.0676944709874,1,0
4200.610017255489,10,824.1625389120267,1,1
950.8176226887632,11,166.71311161692748,0,0
3365.577885144894,13,576.3878502046988,1,1
4885.264702650328,4,896.8273290869464,0,0
518.4465733559546,11,793.0644936589509,1,0
51.51651171368814,12,962.552780661325,1,0
2173.5781352367458,5,231.3016869475948,0,0
472.2011604263223,10,367.45963313047804,0,0
3744.4379048843944,7,507.1918880181313,1,1
4573.597832604309,9,232.66917002726495,1,0
2175.7646538167064,9,394.04525518881906,0,0
1300.9710943556504,10,537.5392044243324,1,0
2177.6725618429828,10,191.33920300134065,1,0
3620.004611071505,2,256.6878187025806,1,0
55.180266286051186,4,124.84249980879447,1,0
2951.375407528639,8,713.3814098857486,1,0
3070.3255075880215,14,361.551926536133,1,0
3192.0643520107183,17,220.2661531837884,0,0
1217.6901791045773,13,507.3241491809525,1,0
3573.1230896568527,18,68.24930568524768,0,0
466.04351679556424,18,923.4066063183948,1,0
1004.358978969336,13,294.4675211572643,1,0
4388.575532805865,8,886.4643481838621,0,0
3696.228522125566,12,497.620065324647,0,0
78.5903145166128,1,850.1504977106406,0,0
1249.397539245303,18,247.06444078964452,0,0
1079.8883501358912,3,175.27060224275303,0,0
1361.3235769044932,12,849.4118032348283,1,0
1245.3232536966332,19,212.9238823717109,0,0
322.00621575680026,13,746.1953492995801,0,0
2300.1131778181334,10,344.5837946596324,0,0
3666.340039182964,15,748.1937264351614,1,1
3037.5913063400076,2,907.6462659883302,1,1
3367.6296263044183,19,981.6384312872931,1,1
414.9344008958334,3,359.80947726863343,0,0
4757.938643782169,14,367.52583464054624,1,0
4194.074250876694,7,981.3877367848546,1,1
4027.400689293357,8,861.5281302980383,1,1
4116.689187158419,11,45.09197191137804,1,0
4664.225435582479,6,573.4499862265204,0,0
2725.8272909073517,11,181.2447715484383,0,0
1009.4072691594532,17,994.0125360932185,0,0
3087.7502031841805,10,138.9230123709737,0,0
3716.9786534030154,17,559.3476125428666,0,0
3692.2077928365866,2,665.1983700291831,0,0
2612.0306305927315,6,937.0646546540563,0,0
351.6090094745545,5,847.258311644187,0,0
1861.8535627663377,4,245.754771327783,1,0
4604.625376232153,2,572.6239512925046,1,1
2926.4000596895557,12,953.5739579058833,0,0
2696.27639684601,3,735.7168471049376,0,0
1351.5790367671457,6,688.3363483798938,1,0
1848.5601103837287,14,754.9010792811566,1,0
4477.776984874315,8,322.50618898781977,1,0
3335.65060715891,14,729.2522694032361,0,0
3939.061263494141,3,232.8547514469159,1,0
2277.183661107599,16,428.1027709077534,0,0
3154.933625086228,15,889.9288171885065,1,1
1249.4342076286055,7,18.97114649075171,1,0
3530.2495431145967,15,414.3186502523467,0,0
2143.7306551796532,13,266.82176673905957,1,0
2218.3021189255805,6,198.5896164936094,0,0
3250.1183996386394,15,838.5754214725123,1,1
4682.040301129944,17,696.4985728449781,0,0
329.39166957701843,4,112.63272041148176,0,0
4125.468754361568,14,494.4633265011894,0,0
1468.9917209568437,15,466.90577182711115,1,0
2225.1580779868254,12,142.5277940294085,0,0
119.34751058729469,19,799.7627009912082,1,0
1512.219928393222,10,366.6739714541998,1,0
2518.129900724351,6,761.9377751603944,0,0
290.31862596372065,9,192.06261508221246,0,0
2460.5676896219943,2,315.0734616138323,1,0
4636.282038003553,4,95.17094770266587,1,0
535.9121583579481,9,143.4792697456082,0,0
3824.5592330967665,15,883.1834903527329,1,1
2054.2585563462035,13,109.11264418557754,0,0
3279.3168354764466,8,95.7312072859432,0,0
1308.5806239462945,19,940.3773108366598,0,0
805.8663900813779,19,645.9034596607676,1,0
810.7084452134199,16,100.91598355441944,1,0
361.7548087592918,11,971.7167390660513,1,0
936.3770574572027,10,147.10001050329714,1,0
3324.4547310949515,8,766.345725285428,0,0
4409.636153099105,1,34.851361639586464,1,0
4072.4871710998978,10,624.5417973398115,0,0
3428.8202062736755,18,546.7038721028958,0,0
561.0549984214023,3,208.00381042530114,1,0
1453.0453570167897,11,643.1461427204163,1,0
1555.9363078591202,18,617.0529931773885,1,0
1257.2851625241299,3,798.3517154639768,0,0
2579.8782419515182,8,875.8740586004453,1,0
2682.4135362495663,14,510.104940653566,0,0
1790.86101610384,6,490.2951934841613,0,0
1775.4079020948157,15,621.5957709446977,1,0
4144.492433551346,14,729.2075892298132,1,1
3948.571313115231,7,356.17117244187455,1,0
1545.9012000869209,10,504.6418833662284,0,0
4569.804334927564,15,585.1041858231733,0,0
4764.546934842505,10,988.3780838359111,1,1
1640.4452847299037,17,587.7121964559167,1,0
1778.5804944773438,19,224.18655074225668,0,0
2533.1144255755744,17,587.9898582402608,1,0
4706.192854543031,12,819.4995829490182,1,1
4382.833971380134,15,857.4036800111908,0,0
521.8141332921132,12,800.2504545930117,0,0
1969.726408924367,9,888.2094152888419,1,0
2771.3222368513616,5,334.7663418791275,0,0
2520.6310380321847,4,507.570620952662,1,0
977.3767090050944,12,779.5910960075439,0,0
4295.495688129092,16,264.4499507590984,0,0
3387.9345071542184,9,371.5814378517011,0,0
4191.1627905105,3,831.155654556012,0,0
4295.233753953867,3,770.0856496204832,1,1
3744.295709792041,18,971.199567916089,0,0
2201.6609002360897,17,995.9740585146501,1,0
3056.6283075269685,10,240.74454697137904,0,0
810.2233765375183,2,900.4499861736733,1,0
3371.4906331997895,11,94.51550135006914,0,0
904.4737461390109,3,709.8002089640555,0,0
3472.8084566456823,2,220.09938767555093,1,0
1155.6948221623036,9,300.3111569225627,0,0
596.5809877495976,19,946.3211776645418,1,0
834.7696058133575,2,263.1512367342119,1,0
19.94075474316064,19,673.1778691606303,0,0
3596.510693089116,2,178.12850786325617,0,0
3664.681234801312,15,93.38997757048762,1,0
2579.5174160671645,3,339.31702534386443,0,0
815.2003772663646,5,624.1961007894813,0,0
426.93614417834186,11,247.94514375408116,1,0
105.45354252206218,7,300.168798671674,0,0
837.0834030564513,6,708.7298186064551,0,0
4455.369119565902,14,102.79602298136903,0,0
1215.2688400913921,1,446.90509180350745,0,0
1777.8139228139062,17,941.7345298822241,0,0
535.6739675618526,17,396.97166241422497,1,0
1119.5829106933697,14,434.2010279774393,0,0
2600.9306081932236,10,738.2043036072889,0,0
3042.6858886473065,8,779.0115220328469,1,1
1234.308047689393,8,769.6063897805245,0,0
298.0834745333349,14,997.8670249135722,1,0
1961.2540169457193,7,71.45108748705731,1,0
1178.6748209224074,6,982.2532846329993,0,0
1105.5740769167116,4,950.1896169973988,0,0
4799.715385540142,1,852.1389002595581,1,1
3085.339424769363,15,454.1255758520417,0,0
2788.8234314287583,15,870.9023716339244,1,0
2084.7177665813765,1,220.8324123060952,0,0
2150.43222381642,3,791.6558353878303,0,0
2709.1159691520234,5,185.23830312105417,1,0
3485.1847371101753,5,815.3620034711797,1,1
3513.7090199473287,4,614.5291332640569,1,1
866.7525994501933,17,98.03127951352553,1,0
2505.5626328623684,14,895.3195553572253,1,0
2065.670894220169,8,577.9571954552443,1,0
4353.929561684227,2,656.2482781371147,1,1
3160.7804168796984,8,283.51003565161005,1,0
2667.195291415749,1,871.6355039228065,1,0
585.8192644727977,4,545.2007351535635,1,0
3032.133067723823,19,421.1202842915035,0,0
594.8474893443648,5,534.2817452283175,0,0
1692.6608120731028,5,703.3130814677766,1,0
722.781404423516,19,695.0478756992701,0,0
3463.4474986516007,12,357.5771009578127,1,0
1039.1980480424015,1,385.2582801062605,0,0
1965.3782722082497,7,562.2381928384272,0,0
4479.417140317705,17,924.407120716988,0,0
1029.5387531608617,2,745.4302669659754,0,0
2543.947269154308,11,390.4149853655566,0,0
2102.16558921845,7,337.03262655176115,1,0
100.43896481819137,17,523.6366741373146,0,0
3965.8629867283357,3,869.9913689145948,0,0
354.53907250985264,6,8.679241595875187,1,0
2376.5325546749987,11,710.4860682895641,0,0
2807.7846917453603,18,294.51225543776695,0,0
3145.8480185067897,18,208.3974802161699,0,0
3446.271830246299,10,12.137996816758868,0,0
1273.8291937783483,5,896.590620625477,0,0
59.79409552566237,15,912.2484700064406,0,0
3619.9838751510106,4,61.417441643820126,0,0
2682.9264307444173,1,521.8153230513606,1,0
4182.227339004171,15,152.57445867360985,1,0
4108.727930874465,17,758.687554648274,1,1
4218.197577261537,19,665.3914717661469,0,0
2430.622353297905,14,297.13081295514434,0,0
1674.8056952259597,19,116.96028104036537,1,0
3959.875430930936,18,831.2206628073886,1,1
2261.957624015982,2,674.252479284851,1,0
925.3765600531382,6,6.819945002552785,0,0
4276.320357611757,13,627.8717809361053,1,1
4413.973785094013,17,810.2960276963458,0,0
2336.8856831394487,6,590.7680595764829,1,0
387.7416392758395,5,424.7136766767197,1,0
1945.2521886854868,7,583.9183785423149,0,0
4019.6529207183908,1,619.7120567473473,0,0
4509.852402445681,13,640.0346239421308,0,0
1025.328985063003,19,967.0450539043636,0,0
344.1983240061049,1,178.64778755835832,0,0
4387.978761132865,13,623.0931273139057,0,0
1953.1306455045876,11,187.99331962968446,1,0
2713.3872116951406,7,209.9567202490118,0,0
4840.648402133287,3,669.2578837073668,0,0
342.15799229197205,1,915.9540849719829,0,0
3245.106857185957,8,159.04424709924157,1,0
379.7860586485867,17,962.4655337564261,1,0
1883.5899530478368,13,319.372326016229,0,0
4021.0345805152992,14,391.3140434568001,0,0
2173.0264414506155,5,153.68082393883753,0,0
4985.939945975722,6,615.8361058516504,0,0
2799.7058318835448,6,596.4204946239673,0,0
1612.599141653408,8,442.2697431026492,0,0
1108.355516264718,13,476.09138988433585,1,0
1759.0974660879474,18,622.9758757868907,0,0
1868.9410360601585,4,583.4965349643584,0,0
352.8812518425653,17,374.26338164841155,0,0
1854.175255139598,5,884.1143852998666,0,0
2326.5502134987323,3,667.660523127356,1,0
3616.4613836716353,4,205.40633059980874,0,0
3287.0801287608238,5,319.90299350572735,1,0
3546.7406195934796,14,787.8781017032536,0,0
51.73477256551692,15,104.52538102009945,0,0
1096.160323906875,17,750.2319987242969,0,0
3311.804599115284,6,358.8424411457953,1,0
2425.1069472169384,10,551.6910461084356,1,0
36.51424358504627,16,280.5581171728396,0,0
4024.4282657347935,17,986.4565718204278,0,0
3866.3197707187837,14,905.8402921423042,0,0
2746.6116233378775,12,928.4498369442517,0,0
341.6519956235979,9,184.77551797751667,0,0
3834.9100971675975,15,841.6900959617651,0,0
2922.730802779506,12,535.3971010240903,0,0
3911.9802860182162,14,707.8592002736386,1,1
3761.217492055244,18,217.50406674044643,1,0
4016.9803390696075,6,711.984645979216,0,0
2594.8602513590777,4,914.2672445722961,0,0
710.2193457856398,12,267.4813858487999,0,0
3359.0757921646464,13,233.35985154950657,0,0
3106.1641874093334,19,104.41454847347775,0,0
3713.843404123445,13,266.806675311661,0,0
857.7062201931692,12,535.7922618156125,1,0
982.9262475024432,3,832.7162914375605,1,0
4453.143490924449,3,278.80026265763945,1,0
3752.389214275833,14,621.1443890693134,0,0
4542.060158614611,18,479.59069917303987,1,0
3795.9894526079643,19,288.5790406177716,0,0
2989.804976891606,10,510.3590811946472,1,0
3274.1223577690894,17,167.9623963958772,0,0
4446.74834046065,15,639.5775598485181,1,1
2898.245705014583,19,115.66272118385068,0,0
3165.632708398653,9,730.9805251432281,1,1
790.8188128579669,4,177.7126783855072,1,0
2374.8668883793525,15,998.1591533168718,1,0
3584.821588670914,19,823.672594760412,0,0
1362.0040645986635,16,343.8403038597223,0,0
1019.2483608174292,8,426.2047722893123,0,0
1575.9957730398337,17,259.1910211076884,0,0
1215.088133684239,1,767.1145611799992,0,0
1082.4140588116152,7,380.726969957774,1,0
2130.005705911754,18,755.1855098195357,0,0
4540.114184278835,12,18.401554680180567,0,0
2540.227637226204,16,135.62095950459573,0,0
947.722700268462,1,364.97433470256857,1,0
394.08863021056163,15,108.90853339459272,1,0
3483.8191642382467,7,601.1279922962408,1,1
1920.1658345375752,17,50.83209853412329,0,0
4110.936423460943,3,859.7629945893431,0,0
3300.958735517443,11,761.3079987559825,1,1
3983.244838201429,6,216.25647922795244,0,0
1367.0107366980592,6,483.7919061297178,0,0
3464.87102308068,15,451.8130784109206,0,0
1327.6693036216566,7,724.8646153403777,0,0
4695.951712456955,11,401.50890047450895,0,0
3185.5076648515383,17,32.93529782984572,1,0
1629.313882874957,18,273.7358588498386,1,0
1354.8641928384404,19,466.19580523704207,1,0
962.7236595075011,8,974.4922161606389,0,0
3476.2583848797017,8,881.1586669543453,1,1
1101.3909088596572,11,181.40614400219047,0,0
2980.5632969781705,3,723.2759404907711,1,0
1330.5287843575331,14,936.8254730147876,0,0
3313.2250345214043,9,8.79261303525858,0,0
4076.5492454172904,1,720.945673670826,1,1
3892.3459632918193,1,459.33349561115733,1,0
3806.648141344601,12,680.2361962831112,1,1
946.7348044043379,11,605.5892735717903,0,0
451.04088545274834,1,984.6654944557015,1,0
3497.754654152054,12,288.81540629786787,1,0
1848.0525968338131,17,786.1429818692648,1,0
2167.407669752703,15,234.63988831306116,1,0
165.43397303902142,2,435.6079775501729,0,0
1305.2864818824955,18,975.3808739674118,0,0
178.04525533357548,16,766.1362960141525,0,0
4397.137005280226,4,315.8212562835591,1,0
1224.549449260467,8,619.3692830919499,1,0
2791.11247616931,2,49.692083502774985,1,0
204.50681009904076,14,266.3949166209697,0,0
3337.5684826152337,15,718.3904896036145,1,1
1621.9064553129283,9,570.093569588325,0,0
4490.616742918753,2,469.6728529767723,1,0
4441.709762780839,17,690.8760600159632,0,0
1633.2001856251213,10,398.45889081982597,0,0
4505.794869495435,9,26.156144532413105,1,0
4980.826790758906,2,441.02662351556734,1,0
4128.824163978501,19,902.1291922932616,0,0
4225.908025298592,17,856.6151283141212,0,0
1252.5535931843588,11,408.9971854095129,1,0
2887.744970300204,17,22.221440760382684,0,0
345.6070106971656,10,636.3072726203158,1,0
483.64050474013186,18,741.1944277828646,1,0
4994.4741340461205,6,294.2435760842749,0,0
1639.9298546352957,16,476.66399961957427,0,0
3743.4377211237434,18,991.8567952477084,1,1
4035.2586146038143,18,576.3430129815986,0,0
4291.536122326073,1,351.0749056615666,0,0
4988.165204036761,3,627.4888766401331,1,1
1215.0674614317704,15,180.0223068640845,0,0
211.35062602990155,10,199.25237327458,0,0
2061.845674792984,5,924.9247147140169,0,0
659.1025424464452,15,239.2000411693307,0,0
121.90518691865506,14,310.78937921574413,1,0
1808.5298674360156,15,543.7772419697538,0,0
3920.85387286543,10,899.6926202776064,0,0
2835.2416492131038,9,781.4488897190143,0,0
1570.7621661596668,12,43.78392066987491,0,0
3275.166607408671,7,693.0296688983692,1,1
1167.7707197409654,5,504.0614826839929,1,0
81.76341589970427,10,475.55284200238054,1,0
3824.1233983177726,8,691.5583668255432,0,0
3122.477993471405,16,196.23204621904412,1,0
3813.8900962597904,12,981.4886636617198,1,1
204.3007032714514,9,645.306530272449,0,0
4187.226942874954,10,365.65617461185616,0,0
3101.4357381811537,16,600.2022080701612,1,1
2821.3428000560743,10,216.4708632896203,1,0
3126.8241000915127,9,633.8418648549562,0,0
4323.521901873137,3,28.21714073779735,0,0
2938.813167728946,19,341.1819114083662,0,0
2908.9423956420146,11,747.5168967475064,1,0
4953.488993758171,6,807.97784911414,0,0
3786.0835336721543,6,252.91941331396805,1,0
2217.046089201165,15,539.4094612799864,1,0
3539.911030164309,15,528.492889689118,1,1
1952.2600537420246,13,421.4560463767805,0,0
1152.08855779266,5,228.43298275297852,1,0
2988.2908656699196,14,703.2282332287729,1,0
4641.628669588617,2,252.36168174551966,1,0
4646.406204877159,12,911.0257371566157,1,1
1716.1073377463968,14,528.5012911185026,0,0
2643.1105564462578,19,870.4783373106219,1,0
1066.0631338636074,15,290.742720804164,0,0
4978.199236399429,17,807.079156258732,0,0
4905.778360261,14,113.66358489999251,1,0
3251.049559240162,18,766.8303420073934,1,1
4024.026157790592,5,386.94584992530224,0,0
3578.349804805663,12,469.99008881858686,0,0
2969.859513006946,10,166.80732025957278,0,0
276.2065049745995,8,18.62768852439234,0,0
2279.2740693377787,6,666.1974931282816,1,0
3377.1836478153787,15,587.7182834004182,1,1
3390.8827532795863,12,622.4281520696574,1,1
1871.8818659276942,6,255.00175802691982,1,0
4709.043013423572,12,239.27746288310604,0,0
845.1115908615371,15,830.2963112692477,0,0
2506.7936366156473,12,761.2527525932331,1,0
3457.511042988606,9,336.79011584136066,1,0
3488.707671400128,19,637.8057159756804,1,1
3246.7083942763898,2,828.1500041688139,0,0
1383.6881851247822,13,888.8294422179488,1,0
789.4707777462436,13,5.806260909242633,0,0
3183.342230865287,8,813.4623931347243,0,0
3000.517559535794,13,350.3923342469258,0,0
904.9864913433124,4,718.3782847761767,0,0
3528.644336397111,6,371.4013645999996,1,0
2281.3082387509453,6,606.2490867940149,0,0
3342.125352099733,12,646.7824400060185,0,0
4188.461728053052,12,404.9927709162261,1,0
856.9448585988466,17,512.7853311377448,1,0
105.53289130421503,7,726.3133719191684,0,0
3897.721906114976,15,476.3052686948621,1,0
3052.3901515115535,17,13.980485085166583,1,0
3501.2014524143874,10,12.904196997515772,0,0
4192.393325193327,6,661.3108500493936,1,1
4016.0265647742576,9,847.237537455598,0,0
4804.991533174835,15,785.2735375139964,0,0
2684.31604347207,16,310.40030193316346,1,0
2447.593206972928,8,471.12788499695444,1,0
2015.417127454743,16,234.160740101667,1,0
776.9183037925807,5,989.1499106666726,0,0
2867.3100920812917,18,260.50644926023193,1,0
1392.2924963866342,14,416.2615928493666,0,0
4607.324485942748,2,681.1289513243032,1,1
2920.122113342717,3,876.017669650776,0,0
2968.2725007354697,14,51.47568406713654,1,0
1781.07405777628,7,301.0196760271214,0,0
269.4268663687604,15,568.9858479644604,1,0
168.4013892112132,17,618.3130813761835,1,0
2122.4423693244557,1,70.02743849986082,1,0
431.9812367052169,9,664.0787378420732,1,0
3038.1663081452944,14,528.0643656085742,1,1
4406.0552981418905,16,827.6273793621446,0,0
4415.744934428423,13,222.1891762083007,0,0
3298.6365965598397,6,195.0269850218761,1,0
1064.0468390499257,1,793.3372219279557,0,0
4316.354188480772,4,703.8691289396163,0,0
4431.606242212909,3,791.6733605776747,1,1
991.3013889152639,17,781.9341410280795,1,0
3689.7561679956793,2,104.0006758304607,0,0
1439.7325491463434,19,278.58304729915085,0,0
4015.1751586411187,8,260.08513613644635,1,0
4986.217120518977,15,934.5872814168397,1,1
159.82976659367014,6,487.46657405034557,1,0
4487.85567029675,2,111.05713270001738,0,0
3116.926362657304,15,289.57790593001874,1,0
4867.179269632457,12,871.9016485164715,0,0
2330.397492456874,3,847.0663781653133,1,0
4238.465773551155,10,900.3394834405374,1,1
321.3464023054034,14,388.52877273702,0,0
1683.0424598906957,14,641.3409614899965,1,0
344.41252337853774,3,278.1739198753237,0,0
4876.962236060562,1,180.82533115237388,0,0
4086.699797286465,1,21.90107592636792,0,0
4264.211632017393,2,223.44094968934945,1,0
4690.446504855132,19,604.3741368922729,1,1
434.6663957377289,10,904.2103136067927,1,0
1934.1319866415336,4,133.42055321544177,0,0
364.4640963295706,4,918.011560965442,1,0
1061.8575767346429,13,345.38523487172137,1,0
1154.535227417985,9,426.8284076143207,1,0
2350.8449831274174,7,364.97854046874676,1,0
1350.1252155936766,16,408.6081399197039,1,0
513.8807530206279,18,259.19314918766526,0,0
845.7805345795974,3,698.6046783114385,1,0
744.9050621249337,10,758.1831102701669,1,0
4865.653221582368,16,823.1128908522649,1,1
3798.8696095231835,3,341.2895833599671,0,0
4839.129711695115,11,764.6268910277948,1,1
2204.3050276744634,10,637.6753574768152,0,0
1399.0587234966565,16,957.9160868403927,0,0
3993.4830540738417,8,424.7851666985476,1,0
1638.0070510253224,9,992.3097278833546,0,0
1503.923034789688,15,740.3940300078714,0,0
1170.2049011170777,3,776.2777549589974,0,0
657.0981013389344,4,25.704860109661,1,0
1289.7506744736622,13,497.3983513360964,0,0
1783.0455448846997,12,528.3367123120252,1,0
3373.231098647195,9,40.6001019205996,1,0
322.1985626750634,14,312.131223490555,0,0
1060.4296289300614,19,955.6441806277962,0,0
4047.0279650554653,7,426.1114363601356,0,0
743.1403986830161,16,186.70198455830743,1,0
1719.7992811473825,5,513.3387070264082,1,0
4324.648020072119,10,33.76557722046525,0,0
783.0773026057789,18,515.9886999708573,0,0
422.8568097347676,11,594.2683060300878,1,0
2427.844595449254,7,357.6943625530062,1,0
1519.0733612798965,14,762.5761980935596,1,0
2821.407738774432,18,135.71407700100536,0,0
4020.986403512541,11,878.1834098806967,0,0
694.3709558821884,12,955.4449103904202,1,0
2907.688431925882,18,1.2345246028885315,1,0
2532.488714345421,2,842.7216600431593,0,0
728.9531422058658,1,506.1051489073335,1,0
3123.7524427896224,10,461.40563383851674,0,0
1375.4656851252505,1,238.6791068743811,1,0
2444.293249534622,6,447.3250411116366,1,0
420.5388981425388,7,950.4271496301374,1,0
2303.324445495979,17,210.78763395438372,1,0
1539.2527055336734,9,179.04123845076236,0,0
4113.682243814918,7,241.89630405944794,1,0
294.3238477168677,17,551.8341943372665,1,0
2098.8503018424663,3,930.2998154332998,0,0
2297.5728064158757,16,573.8815907652576,0,0
3627.7803207326024,5,243.4824766058209,0,0
2875.694999700153,18,440.45231532126206,1,0
3339.3895625989635,1,390.4001317857457,0,0
3887.475935402263,4,46.56946986243726,1,0
4312.392838554362,11,510.64184852905856,0,0
1576.2387286451278,9,126.0063866336738,1,0
2694.733299765876,8,842.244042083875,0,0
4202.139311411607,8,548.9629092958968,0,0
4947.361143515632,5,844.6064826173758,0,0
4448.701362108378,12,956.0446873780412,1,1
1863.6216404956401,1,943.1882907502765,1,0
983.8809209210656,15,100.42933430755375,0,0
2452.0687616588775,18,944.8170715500071,1,0
3710.7908446618508,6,795.7472077895102,1,1
2467.919663058955,10,777.658105260791,1,0
2421.072507935206,14,90.1285402681754,1,0
